Time [s], Analyzer Name, Decoded Protocol Result
1.565637120000000,SPI,MOSI: 0xAE;  MISO: 0x00
1.566107500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566108560000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566109640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566110700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566111760000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566112840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566113900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566114960000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566116040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566117100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566118180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566119240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566120300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566121380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566122440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566123500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566124580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566125640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566126700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566127760000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566128840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566129900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566130980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566132040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566133100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566134180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566135240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566136300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566137380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566138440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566139500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566140580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566141640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566142700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566143780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566144840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566145900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566146980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566148040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566149100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566150160000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566151240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566152300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566153380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566154440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566155500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566156580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566157640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566158700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566159780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566160840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566161900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566162980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566164040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566165100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566166180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566167240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566168300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566169380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566170440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566171500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566172580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566173640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566174700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566175760000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566176840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566177900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566178960000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566180040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566181100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566182180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566183240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566184300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566185380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566186440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566187500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566188580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566189640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566190700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566191780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566192840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566193900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566194980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566196040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566197100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566198180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566199240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566200300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566201380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566202440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566203500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566204580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566205640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566206700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566207780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566208840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566209900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566210980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566212040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566213100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566214180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566215240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566216300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566217380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566218440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566219500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566220580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566221640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566222700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566223780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566224840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566225900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566226980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566228040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566229100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566230180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566231240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566232300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566233380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566234440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566235500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566236580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566237640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566238700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566239780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566240840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566241900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566242980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566244040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566245100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566246180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566247240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566248300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566249380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566250440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566251500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566252580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566253640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566254700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566255780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566256840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566257900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566258980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566260040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566261100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566262180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566263240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566264300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566265380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566266440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566267500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566268580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566269640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566270700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566271780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566272840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566273900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566274980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566276040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566277100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566278180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566279240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566280300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566281380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566282440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566283500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566284580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566285640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566286700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566287780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566288840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566289900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566290980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566292040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566293100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566294180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566295240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566296300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566297380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566298440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566299500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566300580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566301640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566302700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566303780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566304840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566305900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566306980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566308040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566309100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566310180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566311240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566312300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566313380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566314440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566315500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566316580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566317640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566318700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566319780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566320840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566321900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566322980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566324040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566325100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566326180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566327240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566328300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566329380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566330440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566331500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566332580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566333640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566334700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566335780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566336840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566337900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566338980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566340040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566341100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566342180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566343240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566344300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566345380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566346440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566347500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566348580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566349640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566350700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566351780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566352840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566353900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566354980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566356040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566357100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566358180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566359240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566360300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566361380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566362440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566363500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566364580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566365640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566366700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566367780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566368840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566369900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566370980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566372040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566373100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566374180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566375240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566376320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566377380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566378440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566379500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566380580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566381640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566382700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566383780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566384840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566385900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566386980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566388040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566389100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566390180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566391240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566392300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566393380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566394440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566395500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566396580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566397640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566398700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566399780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566400840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566401900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566402980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566404040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566405100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566406180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566407240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566408300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566409380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566410440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566411500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566412580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566413640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566414700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566415780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566416840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566417900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566418980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566420040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566421100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566422180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566423240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566424300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566425380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566426440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566427500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566428580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566429640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566430700000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566431780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566432840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566433900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566434980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566436040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566437100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566438180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566439240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566440300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566441380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566442440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566443520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566444580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566445640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566446720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566447780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566448840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566449920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566450980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566452040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566453120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566454180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566455240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566456320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566457380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566458440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566459520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566460580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566461640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566462720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566463780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566464840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566465900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566466980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566468040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566469100000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566470180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566471240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566472300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566473380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566474440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566475500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566476580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566477640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566478720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566479780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566480840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566481920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566482980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566484040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566485120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566486180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566487240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566488320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566489380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566490440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566491520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566492580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566493640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566494720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566495780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566496840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566497900000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566498980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566500040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566501120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566502180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566503240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566504300000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566505380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566506440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566507500000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566508580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566509640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566510720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566511780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566512840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566513920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566514980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566516040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566517120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566518180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566519240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566520320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566521380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566522440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566523520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566524580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566525640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566526720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566527780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566528840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566529920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566530980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566532040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566533120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566534180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566535240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566536320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566537380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566538440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566539520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566540580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566541640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566542720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566543780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566544840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566545920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566546980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566548040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566549120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566550180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566551240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566552320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566553380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566554440000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566555520000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566556580000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566557640000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566558720000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566559780000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566560840000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566561920000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566562980000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566564040000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566565120000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566566180000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566567240000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566568320000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566569380000000,SPI,MOSI: 0x00;  MISO: 0x00
1.566570440000000,SPI,MOSI: 0x00;  MISO: 0x00
